member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,baseline_depletion_cfs,baseline_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
gen=35_member=5926_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,28.7585784,28.75848621927199,107.371015419272,1.60584,1.372044384533909,7.22795561546609,1.6058441235180438,6.994155876481956,-0.23379973898413486,0.23379973898413464,0.23379973898413464,0.0
gen=42_member=7147_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.785394,36.78548226240043,115.39801146240043,4.12536,3.691706934348767,4.9082930656512325,4.125357521076862,4.474642478923138,-0.43365058672809464,0.43365058672809464,0.43365058672809464,0.0
gen=47_member=7992_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,37.3031812,37.30318347661641,115.91571267661642,4.41535,3.965532034762155,4.634467965237844,4.415352874721832,4.184647125278167,-0.44982083995967725,0.4498208399596768,0.4498208399596768,0.0
gen=44_member=7479_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,29.72709,29.726992928553692,108.3395221285537,1.7727,1.5215997282146358,7.078400271785364,1.7727044994457113,6.827295500554288,-0.25110477123107544,0.2511047712310761,0.2511047712310761,0.0
gen=46_member=7840_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,27.8384144,27.838357196260656,106.45088639626066,1.46259,1.2392240717961749,7.360775928203825,1.4625932530033692,7.13740674699663,-0.2233691812071943,0.22336918120719496,0.22336918120719496,0.0
gen=36_member=6076_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,37.071692,37.07165394641189,115.6841831464119,4.31441,3.869735729010421,4.730264270989578,4.314408249931125,4.285591750068875,-0.4446725209207041,0.44467252092070364,0.44467252092070364,0.0
gen=39_member=6576_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,24.5768452,24.57679423226629,103.18932343226628,1.21064,1.010173096789887,7.589826903210112,1.2106413178735036,7.389358682126496,-0.20046822108361662,0.20046822108361617,0.20046822108361617,0.0
gen=46_member=7833_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,30.2738412,30.273822445456965,108.88635164545695,1.83739,1.580486867018377,7.019513132981623,1.837394816219615,6.762605183780384,-0.25690794920123805,0.2569079492012385,0.2569079492012385,0.0
gen=36_member=6039_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.2367848,34.236759922666806,112.84928912266682,2.88658,2.539724085655625,6.060275914344375,2.8865790925389523,5.713420907461048,-0.3468550068833274,0.3468550068833274,0.3468550068833274,0.0
gen=45_member=7630_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,20.27341864,20.273425248681576,98.88595444868156,0.964314,0.7933276433359074,7.806672356664092,0.9643142048409978,7.635685795159002,-0.1709865615050904,0.17098656150508962,0.17098656150508962,0.0
gen=41_member=7002_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.456018,31.456010064777686,110.0685392647777,2.09323,1.814936935548961,6.785063064451038,2.0932333142827297,6.50676668571727,-0.27829637873376867,0.278296378733768,0.278296378733768,0.0
gen=44_member=7416_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,22.539562,22.53949283051267,101.15202203051268,1.03735,0.8523229608464038,7.747677039153595,1.0373456001592622,7.562654399840738,-0.18502263931285845,0.18502263931285778,0.18502263931285778,0.0
gen=48_member=8130_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,30.2965668,30.29664546331896,108.90917466331896,1.8663,1.6078072783913522,6.992192721608648,1.8663016796690663,6.733698320330934,-0.25849440127771417,0.25849440127771395,0.25849440127771395,0.0
gen=42_member=7150_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,23.0183592,23.018345966531463,101.63087516653144,1.08725,0.9047791158516902,7.695220884148309,1.087248915729321,7.512751084270679,-0.1824697998776308,0.18246979987763012,0.18246979987763012,0.0
gen=46_member=7861_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.5779672,36.57795625745423,115.19048545745424,4.0076,3.5811094702653827,5.018890529734617,4.007601081757205,4.592398918242795,-0.426491611491822,0.426491611491822,0.426491611491822,0.0
gen=47_member=8013_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,24.1898416,24.18988587830649,102.80241507830648,1.14776,0.9519442291778396,7.64805577082216,1.147762321088277,7.452237678911723,-0.19581809191043742,0.19581809191043753,0.19581809191043753,0.0
gen=34_member=5833_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,37.0554276,37.05546674905064,115.66799594905063,4.29346,3.850929767658348,4.749070232341651,4.293456493397734,4.3065435066022655,-0.44252672573938634,0.4425267257393859,0.4425267257393859,0.0
gen=29_member=4835_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.1628132,31.16289112554577,109.77542032554577,2.02499,1.7508675655048287,6.849132434495171,2.024985639976596,6.575014360023404,-0.2741180744717675,0.27411807447176706,0.27411807447176706,0.0
gen=43_member=7309_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,28.36244,28.362383210764136,106.97491241076412,1.53641,1.30768068466924,7.29231931533076,1.5364104025504484,7.063589597449552,-0.22872971788120844,0.22872971788120733,0.22872971788120733,0.0
gen=42_member=7162_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.2657488,34.265693983561704,112.87822318356172,2.92099,2.5730475270821214,6.026952472917879,2.9209899539452198,5.67901004605478,-0.3479424268630984,0.3479424268630984,0.3479424268630984,0.0
gen=43_member=7394_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,29.6994628,29.69937939750987,108.31190859750988,1.74092,1.4933120112416984,7.106687988758301,1.7409232462479096,6.85907675375209,-0.24761123500621118,0.24761123500621096,0.24761123500621096,0.0
gen=47_member=7994_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,27.7078536,27.707961235794844,106.32049043579484,1.42551,1.2046335453719343,7.395366454628065,1.4255099966871652,7.174490003312835,-0.22087645131523082,0.22087645131523015,0.22087645131523015,0.0
gen=48_member=8212_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,25.5088176,25.50891213870453,104.12144133870451,1.2664,1.0591953898643327,7.540804610135667,1.266398238769936,7.333601761230064,-0.20720284890560325,0.20720284890560325,0.20720284890560325,0.0
gen=34_member=5718_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,19.21797048,19.217975104740983,97.83050430474096,0.92753,0.7741112700276468,7.825888729972353,0.9275296888087196,7.672470311191279,-0.15341841878107276,0.1534184187810741,0.1534184187810741,0.0
gen=40_member=6749_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.0337384,32.03382245921868,110.64635165921868,2.22633,1.9370605049036704,6.662939495096329,2.226329000439628,6.373670999560371,-0.2892684955359577,0.2892684955359579,0.2892684955359579,0.0
gen=45_member=7712_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.9644476,31.96441941761888,110.57694861761888,2.20694,1.9193114232305128,6.680688576769487,2.206943643436204,6.393056356563795,-0.28763222020569135,0.28763222020569224,0.28763222020569224,0.0
gen=49_member=8286_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.8857992,31.88574680923485,110.49827600923484,2.18552,1.899111631380178,6.700888368619822,2.1855188028063663,6.414481197193633,-0.28640717142618843,0.28640717142618843,0.28640717142618843,0.0
gen=47_member=7987_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.3378604,32.3379503115816,110.95047951158162,2.30822,2.0131620798912624,6.586837920108737,2.308223392273641,6.291776607726359,-0.29506131238237865,0.2950613123823782,0.2950613123823782,0.0
gen=42_member=7104_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,37.1305112,37.1305477391165,115.7430769391165,4.35228,3.905591836766961,4.694408163233039,4.352276475860758,4.247723524139242,-0.44668463909379685,0.44668463909379685,0.44668463909379685,0.0
gen=44_member=7536_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,23.4668556,23.46684587614881,102.0793750761488,1.11985,0.9313800559492912,7.668619944050708,1.119851808944549,7.48014819105545,-0.18847175299525787,0.18847175299525798,0.18847175299525798,0.0
gen=38_member=6480_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.4072248,31.40713306593588,110.01966226593586,2.07448,1.794439670389056,6.805560329610944,2.0744810502582167,6.525518949741783,-0.2800413798691608,0.2800413798691608,0.2800413798691608,0.0
gen=43_member=7269_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.833296,36.83339971387087,115.44592891387086,4.14372,3.709000801029436,4.890999198970564,4.14371619026555,4.456283809734449,-0.4347153892361142,0.4347153892361151,0.4347153892361151,0.0
gen=35_member=5948_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,37.07392,37.07384621264411,115.68637541264413,4.33924,3.89319085190673,4.706809148093269,4.339241874247068,4.260758125752932,-0.4460510223403378,0.44605102234033733,0.44605102234033733,0.0
gen=29_member=4871_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,17.843495,17.843497187733753,96.45602638773376,0.881544,0.7313922588818805,7.868607741118119,0.8815436349096046,7.718456365090395,-0.1501513760277241,0.15015137602772377,0.15015137602772377,0.0
gen=36_member=6031_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.3383796,31.338390787551678,109.95091998755169,2.05415,1.7766961881893988,6.823303811810601,2.054152766640796,6.545847233359204,-0.27745657845139715,0.27745657845139693,0.27745657845139693,0.0
gen=39_member=6689_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,29.4165068,29.416418185838467,108.02894738583844,1.67871,1.4372432374430442,7.162756762556955,1.6787094998114656,6.921290500188534,-0.2414662623684214,0.24146626236842117,0.24146626236842117,0.0
gen=46_member=7811_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,30.8479968,30.84800808580873,109.46053728580873,1.95962,1.691275644873077,6.908724355126923,1.9596188640199477,6.640381135980052,-0.26834321914687065,0.2683432191468711,0.2683432191468711,0.0
gen=36_member=6150_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,29.5103056,29.51027094900253,108.12280014900254,1.71536,1.4701234849935187,7.129876515006481,1.715362470532215,6.884637529467785,-0.24523898553869627,0.2452389855386965,0.2452389855386965,0.0
gen=28_member=4698_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,19.62453592,19.62453473077234,98.23706393077234,0.948853,0.7826141212162421,7.817385878783758,0.9488534751048376,7.651146524895162,-0.16623935388859556,0.1662393538885958,0.1662393538885958,0.0
gen=45_member=7580_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,29.4198488,29.41977376399195,108.03230296399194,1.6928,1.4504625064925118,7.149537493507488,1.692796757945654,6.907203242054345,-0.24233425145314214,0.24233425145314236,0.24233425145314236,0.0
gen=37_member=6318_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.3585092,36.35850397821222,114.9710331782122,3.89263,3.4777253314838594,5.12227466851614,3.8926304214774334,4.707369578522565,-0.414905089993574,0.41490508999357534,0.41490508999357534,0.0
gen=39_member=6634_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,37.24659,37.24656995207669,115.8590991520767,4.3792,3.9311796072525698,4.668820392747429,4.379201393789328,4.220798606210672,-0.4480217865367586,0.4480217865367573,0.4480217865367573,0.0
gen=46_member=7788_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.533256,32.533172613400616,111.1457018134006,2.35444,2.0533228702684747,6.546677129731525,2.354441589637516,6.245558410362484,-0.30111871936904144,0.30111871936904056,0.30111871936904056,0.0
gen=46_member=7881_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,27.1929628,27.192862415219388,105.80539161521938,1.37653,1.154995761961546,7.445004238038454,1.376534935137965,7.223465064862035,-0.2215391731764189,0.2215391731764189,0.2215391731764189,0.0
gen=27_member=4566_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.2026964,34.20265674649548,112.8151859464955,2.87573,2.526840554040765,6.073159445959234,2.87572560211735,5.72427439788265,-0.34888504807658505,0.3488850480765846,0.3488850480765846,0.0
gen=39_member=6698_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.52026,33.52015097310551,112.13268017310553,2.6497,2.323047838743936,6.276952161256064,2.6497013934446474,5.950298606555352,-0.32665355470071145,0.32665355470071233,0.32665355470071233,0.0
gen=41_member=6986_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.7676436,35.767651554973604,114.3801807549736,3.58673,3.1836908919735114,5.416309108026488,3.586730385344672,5.013269614655328,-0.4030394933711605,0.4030394933711605,0.4030394933711605,0.0
gen=41_member=6973_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.1593996,35.15947657236159,113.77200577236158,3.28388,2.9000638895605197,5.699936110439481,3.283884959892168,5.316115040107832,-0.38382107033164825,0.38382107033164914,0.38382107033164914,0.0
gen=27_member=4568_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.5586552,32.558684654753776,111.17121385475376,2.37042,2.0702041656593924,6.529795834340607,2.370423148131909,6.2295768518680905,-0.30021898247251677,0.30021898247251677,0.30021898247251677,0.0
gen=37_member=6357_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.625718,32.62572860768373,111.23825780768374,2.3887,2.0843686370432017,6.515631362956798,2.388702197214058,6.211297802785942,-0.3043335601708561,0.3043335601708561,0.3043335601708561,0.0
gen=47_member=8006_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.7613316,36.761407828424296,115.37393702842432,4.09604,3.669724656135261,4.930275343864738,4.096041808260816,4.503958191739184,-0.4263171521255549,0.426317152125554,0.426317152125554,0.0
gen=41_member=6898_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.489438,31.489447863162184,110.10197706316218,2.11934,1.8374461371009332,6.7625538628990665,2.119335855423188,6.480664144576812,-0.2818897183222546,0.2818897183222546,0.2818897183222546,0.0
gen=39_member=6668_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.933108399999995,33.933030846740984,112.545560046741,2.77099,2.433442747430056,6.166557252569944,2.7709912319006165,5.829008768099383,-0.3375484844705605,0.3375484844705605,0.3375484844705605,0.0
gen=48_member=8200_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.8907028,34.89080581472363,113.50333501472365,3.16725,2.793577601390606,5.806422398609394,3.1672458805732453,5.432754119426754,-0.3736682791826391,0.37366827918264,0.37366827918264,0.0
gen=32_member=5452_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.8474796,34.84753054005696,113.46005974005696,3.14182,2.772301351108731,5.8276986488912685,3.141817552171591,5.458182447828408,-0.3695162010628601,0.36951620106286054,0.36951620106286054,0.0
gen=44_member=7522_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.1631116,33.16311565476033,111.77564485476032,2.53937,2.223331614325067,6.376668385674932,2.539368247581174,6.060631752418826,-0.31603663325610665,0.31603663325610665,0.31603663325610665,0.0
gen=45_member=7699_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,25.6714616,25.671464649350018,104.28399384935004,1.28466,1.0802361019363342,7.519763898063665,1.2846600959013812,7.315339904098618,-0.20442399396504696,0.2044239939650474,0.2044239939650474,0.0
gen=38_member=6478_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,35.2785976,35.27857906393331,113.8911082639333,3.35376,2.964688917779068,5.635311082220932,3.3537617018742854,5.246238298125714,-0.3890727840952173,0.3890727840952177,0.3890727840952177,0.0
gen=48_member=8105_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.5527908,36.55273076856624,115.16525996856625,3.9902,3.568612805610904,5.031387194389096,3.9901981205782486,4.609801879421751,-0.4215853149673445,0.42158531496734586,0.42158531496734586,0.0
gen=47_member=7995_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.4975364,36.49744644974915,115.10997564974916,3.97511,3.548722351037196,5.051277648962804,3.975106482748441,4.624893517251559,-0.4263841317112451,0.4263841317112451,0.4263841317112451,0.0
gen=38_member=6507_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.2430988,36.243072285057984,114.855601485058,3.82686,3.4149578695913845,5.185042130408615,3.826857056498032,4.773142943501968,-0.4118991869066475,0.4118991869066466,0.4118991869066466,0.0
gen=47_member=8017_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,26.3334004,26.33332130996634,104.94585050996632,1.31111,1.0997657625685953,7.500234237431404,1.3111126222085394,7.28888737779146,-0.21134685963994415,0.21134685963994393,0.21134685963994393,0.0
gen=28_member=4806_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,36.335338,36.335363024535646,114.94789222453564,3.87574,3.4616805704495137,5.138319429550486,3.87573591840834,4.7242640815916594,-0.4140553479588265,0.4140553479588265,0.4140553479588265,0.0
gen=33_member=5559_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,32.1440244,32.1440689013816,110.7565981013816,2.27771,1.981310321222893,6.618689678777106,2.27770616129014,6.322293838709859,-0.29639584006724706,0.2963958400672473,0.2963958400672473,0.0
gen=28_member=4728_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,25.063886,25.063855919912235,103.67638511991224,1.21593,1.0137659982786005,7.586234001721399,1.215931183468382,7.3840688165316175,-0.20216518518978144,0.20216518518978166,0.20216518518978166,0.0
gen=30_member=4999_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.9879172,33.98794532305361,112.60047452305362,2.78942,2.44689936959683,6.15310063040317,2.7894244899895115,5.810575510010488,-0.34252512039268135,0.3425251203926818,0.3425251203926818,0.0
gen=47_member=7949_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,31.0690144,31.06896850977157,109.68149770977158,1.99378,1.7222096101085875,6.877790389891413,1.9937752885784716,6.606224711421528,-0.2715656784698841,0.27156567846988455,0.27156567846988455,0.0
gen=37_member=6216_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,34.7610332,34.76111558406628,113.37364478406629,3.104,2.739649787094716,5.860350212905283,3.1039998368234114,5.496000163176588,-0.36435004972869534,0.3643500497286949,0.3643500497286949,0.0
gen=35_member=5892_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.624976,33.6250096550061,112.23753885500612,2.6693,2.3406598110902577,6.259340188909742,2.669301284000799,5.930698715999201,-0.32864147291054113,0.32864147291054113,0.32864147291054113,0.0
gen=47_member=7933_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,26.4996092,26.49956968298791,105.11209888298792,1.3367,1.123110201691654,7.4768897983083455,1.336698211855586,7.263301788144414,-0.2135880101639318,0.21358801016393159,0.21358801016393159,0.0
gen=42_member=7127_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.241283757742205,6.3587162422577945,2.5609438201383607,6.039056179861639,-0.31966006239615563,0.31966006239615563,0.31966006239615563,0.0
gen=46_member=7815_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,30.2096748,30.209600453547942,108.82212965354798,1.82093,1.5657393601070062,7.034260639892993,1.8209316870333607,6.779068312966639,-0.2551923269263545,0.2551923269263545,0.2551923269263545,0.0
gen=41_member=6988_pso,50,Tlow_Shigh,"T -10%, S +10%",0.9,1.1,1530.0,0.132,1700.0,0.12,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.2601480013791475,7.339851998620852,1.4847806569614803,7.115219343038519,-0.2246326555823328,0.22463265558233303,0.22463265558233303,0.0
