member,scenario,scenario_label,T_factor,S_factor,T_only_scenario,S_only_scenario,pumping_objective_reeval_cfs,combined_streamflow_change_cfs,T_only_streamflow_change_cfs,S_only_streamflow_change_cfs,additive_expected_streamflow_change_cfs,streamflow_interaction_effect_cfs,combined_depletion_change_cfs,T_only_depletion_change_cfs,S_only_depletion_change_cfs,additive_expected_depletion_change_cfs,depletion_interaction_effect_cfs
gen=40_member=6804_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,34.528979791643806,-0.38163994509456156,-0.1776292815686924,-0.1967500348976045,-0.3743793164662969,-0.007260628628264654,0.3816399450945611,0.1776292815686919,0.1967500348976045,0.3743793164662964,0.007260628628264709
gen=38_member=6471_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.06049322067706,-0.40916332111121534,-0.1909382677975148,-0.2114087605536863,-0.40234702835120106,-0.006816292760014275,0.40916332111121445,0.190938267797514,0.2114087605536863,0.4023470283512003,0.006816292760014164
gen=22_member=3634_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.48751472965719,-0.355309769971325,-0.1650557175213851,-0.1828545043082705,-0.3479102218296556,-0.007399548141669432,0.35530976997132546,0.1650557175213864,0.182854504308271,0.34791022182965736,0.0073995481416681
gen=44_member=7539_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.01086498046887,-0.4329240897480737,-0.2023237071198851,-0.2240558319482142,-0.42637953906809933,-0.0065445506799743924,0.4329240897480737,0.2023237071198851,0.2240558319482146,0.42637953906809967,0.006544550679974059
gen=49_member=8356_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,32.88362932713905,-0.3387083380560707,-0.1570528169040788,-0.1740178096179345,-0.3310706265220133,-0.007637711534057401,0.3387083380560707,0.1570528169040796,0.174017809617935,0.3310706265220146,0.007637711534056124
gen=46_member=7849_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.7256272553146,-0.3626084057231118,-0.1685463932147257,-0.186708079718521,-0.3552544729332467,-0.007353932789865125,0.3626084057231109,0.1685463932147253,0.1867080797185205,0.3552544729332458,0.007353932789865125
gen=42_member=7200_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.33222140569574,-0.41874315441634735,-0.1956330314328251,-0.2166156951508542,-0.4122487265836793,-0.0064944278326680704,0.4187431544163469,0.1956330314328256,0.2166156951508542,0.4122487265836798,0.006494427832667127
gen=38_member=6459_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.73590992805043,-0.45239448360122836,-0.2115931365339793,-0.2342969569975084,-0.4458900935314877,-0.006504390069740684,0.45239448360122747,0.2115931365339785,0.2342969569975084,0.4458900935314869,0.006504390069740573
gen=40_member=6838_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,27.54385585819388,-0.24200136685368268,-0.1119210220584978,-0.1240086094742674,-0.2359296315327652,-0.006071735320917482,0.2420013668536829,0.1119210220584983,0.1240086094742671,0.23592963153276542,0.006071735320917482
gen=35_member=5994_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,34.68326987798987,-0.3926968147549168,-0.1826362130151162,-0.2023021688115518,-0.384938381826668,-0.007758432928248793,0.39269681475491724,0.1826362130151162,0.2023021688115513,0.3849383818266675,0.007758432928249737
gen=39_member=6670_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,32.43577512726643,-0.3275156190834867,-0.1517614166287879,-0.1681631539096439,-0.3199245705384318,-0.007591048545054879,0.32751561908348625,0.1517614166287875,0.1681631539096431,0.3199245705384306,0.007591048545055656
gen=48_member=8120_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.049477181493145,-0.4332658323885603,-0.2024847778749228,-0.224235344386332,-0.4267201222612548,-0.006545710127305537,0.43326583238855987,0.2024847778749223,0.2242353443863316,0.4267201222612539,0.0065457101273059815
gen=47_member=7929_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.27569117913837,-0.3523009064838565,-0.1635106767091825,-0.1811506857103957,-0.34466136241957823,-0.0076395440642782475,0.35230090648385737,0.1635106767091825,0.1811506857103961,0.3446613624195786,0.007639544064278747
gen=32_member=5467_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.42529510560696,-0.42099701951381174,-0.1967228552403481,-0.217821302195678,-0.41454415743602613,-0.006452862077785615,0.42099701951381086,0.1967228552403468,0.2178213021956776,0.4145441574360244,0.006452862077786448
gen=45_member=7589_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.264548182297666,-0.41426511592999304,-0.1934044036131395,-0.2141364941852837,-0.4075408977984232,-0.00672421813156987,0.41426511592999304,0.1934044036131399,0.2141364941852841,0.407540897798424,0.0067242181315690375
gen=42_member=7063_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,32.77998072785285,-0.33459888260943327,-0.155123842518015,-0.1718845626050855,-0.3270084051231005,-0.007590477486332792,0.3345988826094337,0.1551238425180154,0.171884562605086,0.32700840512310136,0.007590477486332348
gen=46_member=7783_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.250884894283324,-0.4160935777982999,-0.1943574645031773,-0.2152145890390011,-0.4095720535421784,-0.006521524256121514,0.4160935777983008,0.1943574645031791,0.2152145890390016,0.4095720535421807,0.006521524256120126
gen=42_member=7112_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,29.954952265185444,-0.2801228428101732,-0.1296414034039674,-0.1436701800337356,-0.273311583437703,-0.00681125937247018,0.2801228428101723,0.1296414034039665,0.1436701800337352,0.2733115834377017,0.006811259372470624
gen=43_member=7278_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,26.96102909294159,-0.2391124223804404,-0.1112591989151958,-0.1232390580171785,-0.2344982569323743,-0.004614165448066088,0.23911242238043995,0.1112591989151954,0.1232390580171787,0.23449825693237408,0.004614165448065866
gen=48_member=8123_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.70569359544761,-0.42900562704012835,-0.2004567986884655,-0.2219044148294422,-0.4223612135179077,-0.006644413522220671,0.42900562704012835,0.2004567986884642,0.2219044148294422,0.4223612135179064,0.006644413522221948
gen=38_member=6409_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.558655547749574,-0.4266237087574094,-0.1994346444996839,-0.220813221917326,-0.4202478664170099,-0.006375842340399507,0.42662370875740985,0.1994346444996835,0.220813221917326,0.4202478664170095,0.0063758423404003395
gen=36_member=6139_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.722176673504485,-0.4521526089220522,-0.2114788351996894,-0.2341650063137068,-0.4456438415133962,-0.006508767408656024,0.4521526089220522,0.2114788351996894,0.2341650063137068,0.4456438415133962,0.006508767408656024
gen=40_member=6783_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,34.28795088667764,-0.39056978614983784,-0.1819623150889429,-0.2015648162266892,-0.3835271313156321,-0.0070426548342057416,0.39056978614983784,0.1819623150889433,0.2015648162266896,0.3835271313156329,0.007042654834204964
gen=29_member=4924_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.32221023991749,-0.35205621799889286,-0.1634562653629228,-0.1810911260665957,-0.3445473914295185,-0.0075088265693743494,0.352056217998892,0.1634562653629228,0.1810911260665948,0.3445473914295176,0.0075088265693743494
gen=46_member=7822_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.69936383186918,-0.45236324714773524,-0.2116318590428951,-0.2342920444263567,-0.4459239034692518,-0.006439343678483422,0.45236324714773524,0.2116318590428951,0.2342920444263567,0.4459239034692518,0.006439343678483422
gen=33_member=5655_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.630370058555734,-0.4255041330093441,-0.1988727647720392,-0.2202019609354053,-0.41907472570744453,-0.006429407301899559,0.4255041330093441,0.1988727647720392,0.2202019609354049,0.4190747257074441,0.006429407301900003
gen=31_member=5227_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.191986899653344,-0.3490602973022465,-0.1620608637172891,-0.1795420874266851,-0.3416029511439742,-0.0074573461582723155,0.3490602973022474,0.1620608637172886,0.1795420874266855,0.3416029511439741,0.007457346158273315
gen=46_member=7810_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,34.57406416730866,-0.38307211216632187,-0.1783155454400056,-0.1975076651992298,-0.3758232106392354,-0.00724890152708646,0.38307211216632187,0.1783155454400065,0.1975076651992298,0.3758232106392363,0.007248901527085572
gen=28_member=4720_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.38488870745046,-0.42041596329338127,-0.1963679777553224,-0.2173829970394889,-0.41375097479481127,-0.006664988498570001,0.4204159632933817,0.1963679777553224,0.2173829970394889,0.41375097479481127,0.0066649884985704455
gen=31_member=5250_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,34.05351185359164,-0.38163274914701084,-0.1774810199970566,-0.1966105120414143,-0.3740915320384709,-0.007541217108539944,0.38163274914701084,0.1774810199970566,0.1966105120414147,0.3740915320384713,0.007541217108539555
gen=46_member=7862_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,34.50190548961805,-0.3797901451937813,-0.1767755711304941,-0.195799715922841,-0.3725752870533351,-0.007214858140446201,0.37979014519378174,0.1767755711304937,0.1957997159228415,0.3725752870533352,0.007214858140446534
gen=29_member=4911_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.86401239624249,-0.3650805387617915,-0.1697357911258663,-0.1880165346300657,-0.35775232575593197,-0.007328213005859507,0.3650805387617915,0.1697357911258672,0.1880165346300666,0.3577523257559338,0.0073282130058576755
gen=43_member=7385_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,26.117703630103588,-0.22973545245253568,-0.1067128317683012,-0.1182134679703317,-0.2249262997386329,-0.004809152713902781,0.22973545245253635,0.1067128317683019,0.1182134679703321,0.22492629973863398,0.004809152713902365
gen=34_member=5724_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.55966917902097,-0.42651713290452076,-0.199431160091807,-0.2207826040769189,-0.4202137641687259,-0.006303368735794845,0.42651713290451987,0.199431160091807,0.2207826040769185,0.42021376416872547,0.006303368735794401
gen=39_member=6557_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,30.95190437561837,-0.29825802627795994,-0.1381350975363453,-0.1530741853422004,-0.29120928287854575,-0.007048743399414192,0.2982580262779593,0.1381350975363455,0.1530741853422002,0.2912092828785457,0.007048743399413582
gen=43_member=7341_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.69752068422161,-0.42802902971245427,-0.2000508285874946,-0.2214479631936257,-0.42149879178112026,-0.006530237931334004,0.42802902971245427,0.2000508285874951,0.2214479631936261,0.4214987917811212,0.0065302379313330605
gen=37_member=6349_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.862942575484915,-0.3665838121553513,-0.1703852234484806,-0.1887452405462353,-0.3591304639947159,-0.00745334816063542,0.36658381215535174,0.1703852234484806,0.1887452405462348,0.3591304639947154,0.007453348160636364
gen=41_member=6889_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,27.38432060845482,-0.24103436493972197,-0.1118817723255629,-0.1239245945286962,-0.2358063668542591,-0.0052279980854628705,0.24103436493972175,0.1118817723255634,0.1239245945286964,0.23580636685425982,0.005227998085461927
gen=47_member=8010_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.48339815320258,-0.3565065915606942,-0.1655875577753169,-0.1834381856988702,-0.3490257434741871,-0.007480848086507119,0.35650659156069464,0.1655875577753165,0.1834381856988702,0.3490257434741867,0.007480848086507952
gen=38_member=6465_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.58483752237572,-0.4270297544634305,-0.199664157903789,-0.2210298558099293,-0.4206940137137183,-0.006335740749712215,0.42702975446343006,0.199664157903789,0.2210298558099293,0.4206940137137183,0.006335740749711771
gen=29_member=4976_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,32.85346614458213,-0.33736110886426474,-0.1564542906142048,-0.1733522586492935,-0.3298065492634983,-0.007554559600766453,0.3373611088642643,0.1564542906142048,0.173352258649293,0.3298065492634978,0.007554559600766508
gen=34_member=5729_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.12729970982421,-0.43553739239841605,-0.2035760271931339,-0.2254159497674397,-0.42899197696057356,-0.006545415437842483,0.4355373923984156,0.2035760271931339,0.2254159497674397,0.42899197696057356,0.006545415437842039
gen=46_member=7888_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,32.783404919650515,-0.33483129723173466,-0.1552363071557003,-0.1720110513050112,-0.3272473584607115,-0.0075839387710231465,0.3348312972317342,0.1552363071557003,0.1720110513050112,0.3272473584607115,0.007583938771022702
gen=46_member=7821_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,31.019254054929405,-0.29901772873095744,-0.1385070262817391,-0.1534819751240368,-0.2919890014057759,-0.007028727325181561,0.2990177287309581,0.1385070262817402,0.1534819751240372,0.2919890014057774,0.007028727325180728
gen=48_member=8165_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.08459194378328,-0.4091168892080139,-0.1909360429348447,-0.2114473609593616,-0.4023834038942063,-0.00673348531380763,0.4091168892080135,0.1909360429348443,0.2114473609593616,0.4023834038942059,0.0067334853138075745
gen=36_member=6131_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.00986073528155,-0.4336216298420039,-0.2026881541624341,-0.2244462185730498,-0.42713437273548394,-0.0064872571065199836,0.43362162984200525,0.2026881541624345,0.2244462185730502,0.4271343727354847,0.006487257106520539
gen=32_member=5391_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.261505768011496,-0.35054975464563043,-0.1626967343452889,-0.1802568376693809,-0.3429535720146698,-0.007596182630960624,0.35054975464562954,0.1626967343452894,0.18025683766938,0.34295357201466936,0.00759618263096018
gen=34_member=5740_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,27.025055498234494,-0.23704053400554415,-0.1097693124765601,-0.1215913358907396,-0.2313606483672997,-0.005679885638244453,0.2370405340055446,0.1097693124765601,0.1215913358907401,0.2313606483673002,0.005679885638244397
gen=35_member=5978_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.798046250315835,-0.42973658370838397,-0.2007827789945055,-0.2223574940459523,-0.42314027304045776,-0.0065963106679262085,0.42973658370838397,0.2007827789945055,0.2223574940459518,0.4231402730404573,0.0065963106679266525
gen=32_member=5373_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,34.49010839919886,-0.38500257361749135,-0.1790990187867462,-0.1983778259060855,-0.3774768446928317,-0.007525728924659636,0.3850025736174918,0.1790990187867467,0.1983778259060864,0.3774768446928331,0.007525728924658692
gen=44_member=7565_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,32.97144846847227,-0.34210155222994487,-0.1586005543633231,-0.1757350047173815,-0.33433555908070456,-0.007765993149240313,0.342101552229944,0.1586005543633231,0.1757350047173811,0.3343355590807042,0.007765993149239758
gen=45_member=7737_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.12613241634489,-0.435792056107144,-0.2036973291492252,-0.2255737627933385,-0.4292710919425637,-0.006520964164580312,0.43579205610714444,0.2036973291492256,0.2255737627933389,0.4292710919425645,0.006520964164579923
gen=35_member=6019_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.06245626130536,-0.4337317043268669,-0.2027118834916379,-0.2244843766085491,-0.427196260100187,-0.0065354442266798984,0.4337317043268665,0.2027118834916379,0.2244843766085487,0.42719626010018663,0.006535444226679843
gen=46_member=7796_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.46763029885118,-0.4231181513461264,-0.1976745638443073,-0.2189031321662584,-0.4165776960105657,-0.006540455335560691,0.4231181513461264,0.1976745638443082,0.218903132166258,0.4165776960105662,0.006540455335560191
gen=47_member=7977_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.50698668092144,-0.4231556360673041,-0.1977064472139735,-0.2189277560371776,-0.4166342032511511,-0.006521432816153028,0.4231556360673041,0.1977064472139744,0.2189277560371776,0.41663420325115197,0.0065214328161521395
gen=49_member=8311_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.00733726709178,-0.43301740703741043,-0.2024457127155354,-0.224158912936506,-0.4266046256520414,-0.0064127813853690485,0.4330174070374113,0.202445712715535,0.224158912936506,0.426604625652041,0.006412781385370325
gen=29_member=4851_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,35.264277472776136,-0.41631202917307686,-0.1944390654025376,-0.215295843543446,-0.40973490894598363,-0.006577120227093225,0.41631202917307686,0.1944390654025367,0.2152958435434455,0.4097349089459822,0.006577120227094668
gen=34_member=5819_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,34.56103873283972,-0.383524240136083,-0.1784478166386485,-0.1976503880477498,-0.3760982046863983,-0.007426035449684676,0.3835242401360843,0.1784478166386494,0.1976503880477498,0.3760982046863992,0.00742603544968512
gen=38_member=6490_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.06985802316135,-0.4339055256740254,-0.2027957972802401,-0.2245768340880554,-0.4273726313682955,-0.006532894305729897,0.4339055256740254,0.2027957972802401,0.2245768340880558,0.4273726313682959,0.006532894305729509
gen=42_member=7145_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,36.30614392385608,-0.44270809870936745,-0.2071899933510677,-0.2293499745158795,-0.43653996786694715,-0.006168130842420294,0.44270809870936745,0.2071899933510677,0.2293499745158795,0.43653996786694715,0.006168130842420294
gen=28_member=4655_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.73614280489097,-0.36265707499064703,-0.16857332416029,-0.1867378712819087,-0.3553111954421987,-0.007345879548448342,0.36265707499064614,0.1685733241602895,0.1867378712819083,0.3553111954421978,0.007345879548448342
gen=24_member=4008_pso,Thigh_Slow,"T +10%, S -10%",1.1,0.9,T_plus_10pct,storage_minus_10pct,33.76696087691461,-0.36420235923579547,-0.1692455736730949,-0.1874916268297264,-0.3567372005028213,-0.007465158732974153,0.3642023592357959,0.1692455736730953,0.1874916268297268,0.3567372005028221,0.00746515873297382
