child,parent_1,parent_2,parent_3
GEN=28_MEMBER=4687_PSO,GEN=26_MEMBER=4366_PSO,,
GEN=28_MEMBER=4688_PSO,GEN=17_MEMBER=2783_PSO,,
GEN=28_MEMBER=4689_PSO,GEN=27_MEMBER=4584_PSO,,
GEN=28_MEMBER=4690_PSO,GEN=26_MEMBER=4306_PSO,,
GEN=28_MEMBER=4691_PSO,GEN=23_MEMBER=3867_PSO,,
GEN=28_MEMBER=4692_PSO,GEN=24_MEMBER=4050_PSO,,
GEN=28_MEMBER=4693_PSO,GEN=27_MEMBER=4516_PSO,,
GEN=28_MEMBER=4694_PSO,GEN=23_MEMBER=3802_PSO,,
GEN=28_MEMBER=4695_PSO,GEN=27_MEMBER=4608_PSO,,
GEN=28_MEMBER=4696_PSO,GEN=25_MEMBER=4262_PSO,,
GEN=28_MEMBER=4697_PSO,GEN=26_MEMBER=4351_PSO,,
GEN=28_MEMBER=4698_PSO,GEN=24_MEMBER=4102_PSO,,
GEN=28_MEMBER=4699_PSO,GEN=20_MEMBER=3297_PSO,,
GEN=28_MEMBER=4700_PSO,GEN=25_MEMBER=4252_PSO,,
GEN=28_MEMBER=4701_PSO,GEN=27_MEMBER=4607_PSO,,
GEN=28_MEMBER=4702_PSO,GEN=22_MEMBER=3761_PSO,,
GEN=28_MEMBER=4703_PSO,GEN=23_MEMBER=3803_PSO,,
GEN=28_MEMBER=4704_PSO,GEN=23_MEMBER=3795_PSO,,
GEN=28_MEMBER=4705_PSO,GEN=27_MEMBER=4519_PSO,,
GEN=28_MEMBER=4706_PSO,GEN=26_MEMBER=4324_PSO,,
GEN=28_MEMBER=4707_PSO,GEN=23_MEMBER=3941_PSO,,
GEN=28_MEMBER=4708_PSO,GEN=23_MEMBER=3909_PSO,,
GEN=28_MEMBER=4709_PSO,GEN=26_MEMBER=4427_PSO,,
GEN=28_MEMBER=4710_PSO,GEN=23_MEMBER=3933_PSO,,
GEN=28_MEMBER=4711_PSO,GEN=25_MEMBER=4153_PSO,,
GEN=28_MEMBER=4712_PSO,GEN=23_MEMBER=3861_PSO,,
GEN=28_MEMBER=4713_PSO,GEN=26_MEMBER=4422_PSO,,
GEN=28_MEMBER=4714_PSO,GEN=26_MEMBER=4455_PSO,,
GEN=28_MEMBER=4715_PSO,GEN=21_MEMBER=3464_PSO,,
GEN=28_MEMBER=4716_PSO,GEN=27_MEMBER=4529_PSO,,
GEN=28_MEMBER=4717_PSO,GEN=26_MEMBER=4392_PSO,,
GEN=28_MEMBER=4718_PSO,GEN=26_MEMBER=4321_PSO,,
GEN=28_MEMBER=4719_PSO,GEN=25_MEMBER=4243_PSO,,
GEN=28_MEMBER=4720_PSO,GEN=23_MEMBER=3852_PSO,,
GEN=28_MEMBER=4721_PSO,GEN=18_MEMBER=3025_PSO,,
GEN=28_MEMBER=4722_PSO,GEN=22_MEMBER=3620_PSO,,
GEN=28_MEMBER=4723_PSO,GEN=24_MEMBER=4038_PSO,,
GEN=28_MEMBER=4724_PSO,GEN=22_MEMBER=3747_PSO,,
GEN=28_MEMBER=4725_PSO,GEN=24_MEMBER=3987_PSO,,
GEN=28_MEMBER=4726_PSO,GEN=25_MEMBER=4237_PSO,,
GEN=28_MEMBER=4727_PSO,GEN=24_MEMBER=4015_PSO,,
GEN=28_MEMBER=4728_PSO,GEN=23_MEMBER=3807_PSO,,
GEN=28_MEMBER=4729_PSO,GEN=22_MEMBER=3723_PSO,,
GEN=28_MEMBER=4730_PSO,GEN=27_MEMBER=4580_PSO,,
GEN=28_MEMBER=4731_PSO,GEN=26_MEMBER=4336_PSO,,
GEN=28_MEMBER=4732_PSO,GEN=19_MEMBER=3230_PSO,,
GEN=28_MEMBER=4733_PSO,GEN=21_MEMBER=3517_PSO,,
GEN=28_MEMBER=4734_PSO,GEN=27_MEMBER=4564_PSO,,
GEN=28_MEMBER=4735_PSO,GEN=25_MEMBER=4145_PSO,,
GEN=28_MEMBER=4736_PSO,GEN=24_MEMBER=4065_PSO,,
GEN=28_MEMBER=4737_PSO,GEN=24_MEMBER=3982_PSO,,
GEN=28_MEMBER=4738_PSO,GEN=23_MEMBER=3815_PSO,,
GEN=28_MEMBER=4739_PSO,GEN=24_MEMBER=4083_PSO,,
GEN=28_MEMBER=4740_PSO,GEN=20_MEMBER=3413_PSO,,
GEN=28_MEMBER=4741_PSO,GEN=24_MEMBER=4051_PSO,,
GEN=28_MEMBER=4742_PSO,GEN=25_MEMBER=4177_PSO,,
GEN=28_MEMBER=4743_PSO,GEN=19_MEMBER=3253_PSO,,
GEN=28_MEMBER=4744_PSO,GEN=19_MEMBER=3171_PSO,,
GEN=28_MEMBER=4745_PSO,GEN=13_MEMBER=2202_PSO,,
GEN=28_MEMBER=4746_PSO,GEN=26_MEMBER=4376_PSO,,
GEN=28_MEMBER=4747_PSO,GEN=19_MEMBER=3124_PSO,,
GEN=28_MEMBER=4748_PSO,GEN=25_MEMBER=4140_PSO,,
GEN=28_MEMBER=4749_PSO,GEN=25_MEMBER=4188_PSO,,
GEN=28_MEMBER=4750_PSO,GEN=27_MEMBER=4536_PSO,,
GEN=28_MEMBER=4751_PSO,GEN=25_MEMBER=4292_PSO,,
GEN=28_MEMBER=4752_PSO,GEN=24_MEMBER=4089_PSO,,
GEN=28_MEMBER=4753_PSO,GEN=25_MEMBER=4221_PSO,,
GEN=28_MEMBER=4754_PSO,GEN=25_MEMBER=4189_PSO,,
GEN=28_MEMBER=4755_PSO,GEN=22_MEMBER=3667_PSO,,
GEN=28_MEMBER=4756_PSO,GEN=23_MEMBER=3874_PSO,,
GEN=28_MEMBER=4757_PSO,GEN=19_MEMBER=3129_PSO,,
GEN=28_MEMBER=4758_PSO,GEN=24_MEMBER=4099_PSO,,
GEN=28_MEMBER=4759_PSO,GEN=21_MEMBER=3516_PSO,,
GEN=28_MEMBER=4760_PSO,GEN=26_MEMBER=4356_PSO,,
GEN=28_MEMBER=4761_PSO,GEN=27_MEMBER=4585_PSO,,
GEN=28_MEMBER=4762_PSO,GEN=26_MEMBER=4468_PSO,,
GEN=28_MEMBER=4763_PSO,GEN=19_MEMBER=3256_PSO,,
GEN=28_MEMBER=4764_PSO,GEN=26_MEMBER=4361_PSO,,
GEN=28_MEMBER=4765_PSO,GEN=24_MEMBER=4118_PSO,,
GEN=28_MEMBER=4766_PSO,GEN=26_MEMBER=4353_PSO,,
GEN=28_MEMBER=4767_PSO,GEN=27_MEMBER=4512_PSO,,
GEN=28_MEMBER=4768_PSO,GEN=22_MEMBER=3695_PSO,,
GEN=28_MEMBER=4769_PSO,GEN=23_MEMBER=3921_PSO,,
GEN=28_MEMBER=4770_PSO,GEN=27_MEMBER=4617_PSO,,
GEN=28_MEMBER=4771_PSO,GEN=22_MEMBER=3737_PSO,,
GEN=28_MEMBER=4772_PSO,GEN=27_MEMBER=4600_PSO,,
GEN=28_MEMBER=4773_PSO,GEN=24_MEMBER=4107_PSO,,
GEN=28_MEMBER=4774_PSO,GEN=22_MEMBER=3692_PSO,,
GEN=28_MEMBER=4775_PSO,GEN=25_MEMBER=4214_PSO,,
GEN=28_MEMBER=4776_PSO,GEN=22_MEMBER=3661_PSO,,
GEN=28_MEMBER=4777_PSO,GEN=8_MEMBER=1339_PSO,,
GEN=28_MEMBER=4778_PSO,GEN=27_MEMBER=4552_PSO,,
GEN=28_MEMBER=4779_PSO,GEN=26_MEMBER=4320_PSO,,
GEN=28_MEMBER=4780_PSO,GEN=27_MEMBER=4502_PSO,,
GEN=28_MEMBER=4781_PSO,GEN=25_MEMBER=4267_PSO,,
GEN=28_MEMBER=4782_PSO,GEN=24_MEMBER=4024_PSO,,
GEN=28_MEMBER=4783_PSO,GEN=27_MEMBER=4612_PSO,,
GEN=28_MEMBER=4784_PSO,GEN=25_MEMBER=4285_PSO,,
GEN=28_MEMBER=4785_PSO,GEN=25_MEMBER=4228_PSO,,
GEN=28_MEMBER=4786_PSO,GEN=24_MEMBER=4008_PSO,,
GEN=28_MEMBER=4787_PSO,GEN=24_MEMBER=3981_PSO,,
GEN=28_MEMBER=4788_PSO,GEN=24_MEMBER=4074_PSO,,
GEN=28_MEMBER=4789_PSO,GEN=17_MEMBER=2807_PSO,,
GEN=28_MEMBER=4790_PSO,GEN=22_MEMBER=3713_PSO,,
GEN=28_MEMBER=4791_PSO,GEN=24_MEMBER=4010_PSO,,
GEN=28_MEMBER=4792_PSO,GEN=27_MEMBER=4563_PSO,,
GEN=28_MEMBER=4793_PSO,GEN=24_MEMBER=4119_PSO,,
GEN=28_MEMBER=4794_PSO,GEN=27_MEMBER=4594_PSO,,
GEN=28_MEMBER=4795_PSO,GEN=25_MEMBER=4247_PSO,,
GEN=28_MEMBER=4796_PSO,GEN=23_MEMBER=3855_PSO,,
GEN=28_MEMBER=4797_PSO,GEN=24_MEMBER=4060_PSO,,
GEN=28_MEMBER=4798_PSO,GEN=21_MEMBER=3480_PSO,,
GEN=28_MEMBER=4799_PSO,GEN=24_MEMBER=4112_PSO,,
GEN=28_MEMBER=4800_PSO,GEN=20_MEMBER=3295_PSO,,
GEN=28_MEMBER=4801_PSO,GEN=23_MEMBER=3836_PSO,,
GEN=28_MEMBER=4802_PSO,GEN=24_MEMBER=4034_PSO,,
GEN=28_MEMBER=4803_PSO,GEN=25_MEMBER=4266_PSO,,
GEN=28_MEMBER=4804_PSO,GEN=21_MEMBER=3589_PSO,,
GEN=28_MEMBER=4805_PSO,GEN=26_MEMBER=4347_PSO,,
GEN=28_MEMBER=4806_PSO,GEN=20_MEMBER=3388_PSO,,
GEN=28_MEMBER=4807_PSO,GEN=19_MEMBER=3146_PSO,,
GEN=28_MEMBER=4808_PSO,GEN=21_MEMBER=3485_PSO,,
GEN=28_MEMBER=4809_PSO,GEN=25_MEMBER=4268_PSO,,
GEN=28_MEMBER=4810_PSO,GEN=22_MEMBER=3681_PSO,,
GEN=28_MEMBER=4811_PSO,GEN=27_MEMBER=4629_PSO,,
GEN=28_MEMBER=4812_PSO,GEN=23_MEMBER=3934_PSO,,
GEN=28_MEMBER=4813_PSO,GEN=27_MEMBER=4627_PSO,,
GEN=28_MEMBER=4814_PSO,GEN=26_MEMBER=4405_PSO,,
GEN=28_MEMBER=4815_PSO,GEN=18_MEMBER=3086_PSO,,
GEN=29_MEMBER=4816_PSO,GEN=24_MEMBER=4127_PSO,,
GEN=29_MEMBER=4817_PSO,152,,
GEN=29_MEMBER=4818_PSO,130,,
GEN=29_MEMBER=4819_PSO,16,,
GEN=29_MEMBER=4820_PSO,GEN=26_MEMBER=4350_PSO,,
GEN=29_MEMBER=4821_PSO,GEN=26_MEMBER=4460_PSO,,
GEN=29_MEMBER=4822_PSO,GEN=24_MEMBER=3960_PSO,,
GEN=29_MEMBER=4823_PSO,95,,
GEN=29_MEMBER=4824_PSO,GEN=22_MEMBER=3680_PSO,,
GEN=29_MEMBER=4825_PSO,GEN=25_MEMBER=4272_PSO,,
GEN=29_MEMBER=4826_PSO,156,,
GEN=29_MEMBER=4827_PSO,GEN=28_MEMBER=4762_PSO,,
GEN=29_MEMBER=4828_PSO,GEN=27_MEMBER=4559_PSO,,
GEN=29_MEMBER=4829_PSO,GEN=24_MEMBER=3987_PSO,,
GEN=29_MEMBER=4830_PSO,GEN=28_MEMBER=4783_PSO,,
GEN=29_MEMBER=4831_PSO,GEN=25_MEMBER=4285_PSO,,
GEN=29_MEMBER=4832_PSO,GEN=22_MEMBER=3621_PSO,,
GEN=29_MEMBER=4833_PSO,GEN=28_MEMBER=4674_PSO,,
GEN=29_MEMBER=4834_PSO,GEN=21_MEMBER=3465_PSO,,
GEN=29_MEMBER=4835_PSO,GEN=26_MEMBER=4430_PSO,,
GEN=29_MEMBER=4836_PSO,GEN=18_MEMBER=2974_PSO,,
GEN=29_MEMBER=4837_PSO,GEN=28_MEMBER=4659_PSO,,
GEN=29_MEMBER=4838_PSO,GEN=26_MEMBER=4360_PSO,,
GEN=29_MEMBER=4839_PSO,10,,
GEN=29_MEMBER=4840_PSO,GEN=24_MEMBER=3965_PSO,,
GEN=29_MEMBER=4841_PSO,GEN=24_MEMBER=4054_PSO,,
GEN=29_MEMBER=4842_PSO,GEN=13_MEMBER=2202_PSO,,
GEN=29_MEMBER=4843_PSO,GEN=28_MEMBER=4740_PSO,,
GEN=29_MEMBER=4844_PSO,GEN=28_MEMBER=4769_PSO,,
GEN=29_MEMBER=4845_PSO,GEN=27_MEMBER=4615_PSO,,
GEN=29_MEMBER=4846_PSO,GEN=23_MEMBER=3788_PSO,,
GEN=29_MEMBER=4847_PSO,GEN=27_MEMBER=4577_PSO,,
GEN=29_MEMBER=4848_PSO,GEN=26_MEMBER=4379_PSO,,
GEN=29_MEMBER=4849_PSO,GEN=28_MEMBER=4767_PSO,,
GEN=29_MEMBER=4850_PSO,GEN=27_MEMBER=4523_PSO,,
GEN=29_MEMBER=4851_PSO,GEN=25_MEMBER=4242_PSO,,
GEN=29_MEMBER=4852_PSO,GEN=21_MEMBER=3511_PSO,,
GEN=29_MEMBER=4853_PSO,GEN=19_MEMBER=3254_PSO,,
GEN=29_MEMBER=4854_PSO,GEN=27_MEMBER=4579_PSO,,
GEN=29_MEMBER=4855_PSO,GEN=24_MEMBER=3977_PSO,,
GEN=29_MEMBER=4856_PSO,GEN=25_MEMBER=4284_PSO,,
GEN=29_MEMBER=4857_PSO,GEN=28_MEMBER=4790_PSO,,
GEN=29_MEMBER=4858_PSO,GEN=27_MEMBER=4513_PSO,,
GEN=29_MEMBER=4859_PSO,GEN=27_MEMBER=4584_PSO,,
GEN=29_MEMBER=4860_PSO,GEN=26_MEMBER=4429_PSO,,
GEN=29_MEMBER=4861_PSO,GEN=24_MEMBER=4051_PSO,,
GEN=29_MEMBER=4862_PSO,GEN=26_MEMBER=4393_PSO,,
GEN=29_MEMBER=4863_PSO,GEN=28_MEMBER=4657_PSO,,
GEN=29_MEMBER=4864_PSO,GEN=17_MEMBER=2783_PSO,,
GEN=29_MEMBER=4865_PSO,GEN=28_MEMBER=4761_PSO,,
GEN=29_MEMBER=4866_PSO,GEN=25_MEMBER=4188_PSO,,
GEN=29_MEMBER=4867_PSO,GEN=27_MEMBER=4536_PSO,,
GEN=29_MEMBER=4868_PSO,GEN=24_MEMBER=4050_PSO,,
GEN=29_MEMBER=4869_PSO,GEN=28_MEMBER=4796_PSO,,
GEN=29_MEMBER=4870_PSO,GEN=27_MEMBER=4516_PSO,,
GEN=29_MEMBER=4871_PSO,GEN=23_MEMBER=3802_PSO,,
GEN=29_MEMBER=4872_PSO,GEN=27_MEMBER=4608_PSO,,
GEN=29_MEMBER=4873_PSO,GEN=20_MEMBER=3297_PSO,,
GEN=29_MEMBER=4874_PSO,GEN=28_MEMBER=4704_PSO,,
GEN=29_MEMBER=4875_PSO,GEN=26_MEMBER=4351_PSO,,
GEN=29_MEMBER=4876_PSO,GEN=27_MEMBER=4607_PSO,,
GEN=29_MEMBER=4877_PSO,GEN=22_MEMBER=3761_PSO,,
GEN=29_MEMBER=4878_PSO,GEN=23_MEMBER=3803_PSO,,
GEN=29_MEMBER=4879_PSO,GEN=26_MEMBER=4353_PSO,,
GEN=29_MEMBER=4880_PSO,GEN=26_MEMBER=4321_PSO,,
GEN=29_MEMBER=4881_PSO,GEN=27_MEMBER=4519_PSO,,
GEN=29_MEMBER=4882_PSO,GEN=27_MEMBER=4502_PSO,,
GEN=29_MEMBER=4883_PSO,GEN=23_MEMBER=3941_PSO,,
GEN=29_MEMBER=4884_PSO,GEN=26_MEMBER=4427_PSO,,
GEN=29_MEMBER=4885_PSO,GEN=23_MEMBER=3933_PSO,,
GEN=29_MEMBER=4886_PSO,GEN=25_MEMBER=4153_PSO,,
GEN=29_MEMBER=4887_PSO,GEN=22_MEMBER=3667_PSO,,
GEN=29_MEMBER=4888_PSO,GEN=23_MEMBER=3861_PSO,,
GEN=29_MEMBER=4889_PSO,GEN=20_MEMBER=3338_PSO,,
GEN=29_MEMBER=4890_PSO,GEN=26_MEMBER=4356_PSO,,
GEN=29_MEMBER=4891_PSO,GEN=26_MEMBER=4422_PSO,,
GEN=29_MEMBER=4892_PSO,GEN=25_MEMBER=4252_PSO,,
GEN=29_MEMBER=4893_PSO,GEN=20_MEMBER=3290_PSO,,
GEN=29_MEMBER=4894_PSO,GEN=25_MEMBER=4189_PSO,,
GEN=29_MEMBER=4895_PSO,GEN=28_MEMBER=4669_PSO,,
GEN=29_MEMBER=4896_PSO,GEN=23_MEMBER=3867_PSO,,
GEN=29_MEMBER=4897_PSO,GEN=18_MEMBER=2986_PSO,,
GEN=29_MEMBER=4898_PSO,GEN=25_MEMBER=4243_PSO,,
GEN=29_MEMBER=4899_PSO,GEN=27_MEMBER=4612_PSO,,
GEN=29_MEMBER=4900_PSO,GEN=23_MEMBER=3807_PSO,,
GEN=29_MEMBER=4901_PSO,GEN=26_MEMBER=4455_PSO,,
GEN=29_MEMBER=4902_PSO,GEN=18_MEMBER=3025_PSO,,
GEN=29_MEMBER=4903_PSO,GEN=22_MEMBER=3620_PSO,,
GEN=29_MEMBER=4904_PSO,GEN=28_MEMBER=4738_PSO,,
GEN=29_MEMBER=4905_PSO,GEN=24_MEMBER=4038_PSO,,
GEN=29_MEMBER=4906_PSO,GEN=22_MEMBER=3747_PSO,,
GEN=29_MEMBER=4907_PSO,GEN=21_MEMBER=3464_PSO,,
GEN=29_MEMBER=4908_PSO,GEN=25_MEMBER=4237_PSO,,
GEN=29_MEMBER=4909_PSO,GEN=24_MEMBER=4004_PSO,,
GEN=29_MEMBER=4910_PSO,GEN=23_MEMBER=3874_PSO,,
GEN=29_MEMBER=4911_PSO,GEN=24_MEMBER=4015_PSO,,
GEN=29_MEMBER=4912_PSO,GEN=24_MEMBER=4083_PSO,,
GEN=29_MEMBER=4913_PSO,GEN=22_MEMBER=3737_PSO,,
GEN=29_MEMBER=4914_PSO,GEN=25_MEMBER=4145_PSO,,
GEN=29_MEMBER=4915_PSO,GEN=27_MEMBER=4580_PSO,,
GEN=29_MEMBER=4916_PSO,GEN=26_MEMBER=4336_PSO,,
GEN=29_MEMBER=4917_PSO,GEN=21_MEMBER=3517_PSO,,
GEN=29_MEMBER=4918_PSO,GEN=25_MEMBER=4190_PSO,,
GEN=29_MEMBER=4919_PSO,GEN=23_MEMBER=3852_PSO,,
GEN=29_MEMBER=4920_PSO,GEN=28_MEMBER=4734_PSO,,
GEN=29_MEMBER=4921_PSO,GEN=24_MEMBER=4065_PSO,,
GEN=29_MEMBER=4922_PSO,GEN=24_MEMBER=3982_PSO,,
GEN=29_MEMBER=4923_PSO,GEN=23_MEMBER=3795_PSO,,
GEN=29_MEMBER=4924_PSO,GEN=23_MEMBER=3815_PSO,,
GEN=29_MEMBER=4925_PSO,GEN=20_MEMBER=3413_PSO,,
GEN=29_MEMBER=4926_PSO,GEN=25_MEMBER=4177_PSO,,
GEN=29_MEMBER=4927_PSO,GEN=26_MEMBER=4320_PSO,,
GEN=29_MEMBER=4928_PSO,GEN=26_MEMBER=4376_PSO,,
GEN=29_MEMBER=4929_PSO,GEN=25_MEMBER=4140_PSO,,
GEN=29_MEMBER=4930_PSO,GEN=25_MEMBER=4292_PSO,,
GEN=29_MEMBER=4931_PSO,GEN=24_MEMBER=4089_PSO,,
GEN=29_MEMBER=4932_PSO,GEN=25_MEMBER=4221_PSO,,
GEN=29_MEMBER=4933_PSO,GEN=20_MEMBER=3388_PSO,,
GEN=29_MEMBER=4934_PSO,GEN=19_MEMBER=3253_PSO,,
GEN=29_MEMBER=4935_PSO,GEN=28_MEMBER=4737_PSO,,
GEN=29_MEMBER=4936_PSO,GEN=19_MEMBER=3146_PSO,,
GEN=29_MEMBER=4937_PSO,GEN=28_MEMBER=4727_PSO,,
GEN=29_MEMBER=4938_PSO,GEN=24_MEMBER=4099_PSO,,
GEN=29_MEMBER=4939_PSO,GEN=19_MEMBER=3256_PSO,,
GEN=29_MEMBER=4940_PSO,GEN=24_MEMBER=4118_PSO,,
GEN=29_MEMBER=4941_PSO,GEN=28_MEMBER=4791_PSO,,
GEN=29_MEMBER=4942_PSO,GEN=22_MEMBER=3713_PSO,,
GEN=29_MEMBER=4943_PSO,GEN=22_MEMBER=3695_PSO,,
GEN=29_MEMBER=4944_PSO,GEN=26_MEMBER=4324_PSO,,
GEN=29_MEMBER=4945_PSO,GEN=28_MEMBER=4675_PSO,,
GEN=29_MEMBER=4946_PSO,GEN=27_MEMBER=4617_PSO,,
GEN=29_MEMBER=4947_PSO,GEN=21_MEMBER=3518_PSO,,
GEN=29_MEMBER=4948_PSO,GEN=27_MEMBER=4600_PSO,,
GEN=29_MEMBER=4949_PSO,GEN=26_MEMBER=4468_PSO,,
GEN=29_MEMBER=4950_PSO,GEN=27_MEMBER=4585_PSO,,
GEN=29_MEMBER=4951_PSO,GEN=24_MEMBER=4107_PSO,,
GEN=29_MEMBER=4952_PSO,GEN=28_MEMBER=4747_PSO,,
GEN=29_MEMBER=4953_PSO,GEN=25_MEMBER=4214_PSO,,
GEN=29_MEMBER=4954_PSO,GEN=27_MEMBER=4552_PSO,,
GEN=29_MEMBER=4955_PSO,GEN=26_MEMBER=4392_PSO,,
GEN=29_MEMBER=4956_PSO,GEN=25_MEMBER=4267_PSO,,
GEN=29_MEMBER=4957_PSO,GEN=27_MEMBER=4627_PSO,,
GEN=29_MEMBER=4958_PSO,GEN=28_MEMBER=4697_PSO,,
GEN=29_MEMBER=4959_PSO,GEN=24_MEMBER=3981_PSO,,
GEN=29_MEMBER=4960_PSO,GEN=19_MEMBER=3171_PSO,,
GEN=29_MEMBER=4961_PSO,GEN=28_MEMBER=4672_PSO,,
GEN=29_MEMBER=4962_PSO,GEN=28_MEMBER=4811_PSO,,
GEN=29_MEMBER=4963_PSO,GEN=28_MEMBER=4684_PSO,,
GEN=29_MEMBER=4964_PSO,GEN=27_MEMBER=4512_PSO,,
GEN=29_MEMBER=4965_PSO,GEN=28_MEMBER=4757_PSO,,
GEN=29_MEMBER=4966_PSO,GEN=23_MEMBER=3909_PSO,,
GEN=29_MEMBER=4967_PSO,GEN=28_MEMBER=4716_PSO,,
GEN=29_MEMBER=4968_PSO,GEN=26_MEMBER=4347_PSO,,
GEN=29_MEMBER=4969_PSO,GEN=27_MEMBER=4594_PSO,,
GEN=29_MEMBER=4970_PSO,GEN=28_MEMBER=4715_PSO,,
GEN=29_MEMBER=4971_PSO,GEN=24_MEMBER=4060_PSO,,
GEN=29_MEMBER=4972_PSO,GEN=28_MEMBER=4776_PSO,,
GEN=29_MEMBER=4973_PSO,GEN=20_MEMBER=3295_PSO,,
GEN=29_MEMBER=4974_PSO,GEN=23_MEMBER=3836_PSO,,
GEN=29_MEMBER=4975_PSO,GEN=24_MEMBER=4034_PSO,,
GEN=29_MEMBER=4976_PSO,GEN=25_MEMBER=4266_PSO,,
GEN=29_MEMBER=4977_PSO,GEN=21_MEMBER=3589_PSO,,
GEN=29_MEMBER=4978_PSO,GEN=24_MEMBER=4010_PSO,,
GEN=29_MEMBER=4979_PSO,GEN=25_MEMBER=4268_PSO,,
GEN=29_MEMBER=4980_PSO,GEN=22_MEMBER=3681_PSO,,
GEN=29_MEMBER=4981_PSO,GEN=28_MEMBER=4683_PSO,,
GEN=29_MEMBER=4982_PSO,GEN=27_MEMBER=4629_PSO,,
GEN=29_MEMBER=4983_PSO,GEN=23_MEMBER=3934_PSO,,
GEN=29_MEMBER=4984_PSO,GEN=28_MEMBER=4662_PSO,,
GEN=29_MEMBER=4985_PSO,GEN=26_MEMBER=4405_PSO,,
GEN=29_MEMBER=4986_PSO,GEN=18_MEMBER=3086_PSO,,
GEN=29_MEMBER=4987_PSO,GEN=28_MEMBER=4746_PSO,,
GEN=30_MEMBER=4988_PSO,152,,
GEN=30_MEMBER=4989_PSO,GEN=24_MEMBER=4127_PSO,,
GEN=30_MEMBER=4990_PSO,130,,
GEN=30_MEMBER=4991_PSO,16,,
GEN=30_MEMBER=4992_PSO,GEN=26_MEMBER=4460_PSO,,
GEN=30_MEMBER=4993_PSO,95,,
GEN=30_MEMBER=4994_PSO,GEN=22_MEMBER=3680_PSO,,
GEN=30_MEMBER=4995_PSO,156,,
GEN=30_MEMBER=4996_PSO,GEN=26_MEMBER=4350_PSO,,
GEN=30_MEMBER=4997_PSO,GEN=28_MEMBER=4762_PSO,,
GEN=30_MEMBER=4998_PSO,GEN=18_MEMBER=2974_PSO,,
GEN=30_MEMBER=4999_PSO,GEN=29_MEMBER=4854_PSO,,
GEN=30_MEMBER=5000_PSO,GEN=25_MEMBER=4285_PSO,,
GEN=30_MEMBER=5001_PSO,GEN=29_MEMBER=4928_PSO,,
GEN=30_MEMBER=5002_PSO,GEN=26_MEMBER=4360_PSO,,
GEN=30_MEMBER=5003_PSO,GEN=24_MEMBER=3987_PSO,,
GEN=30_MEMBER=5004_PSO,GEN=29_MEMBER=4852_PSO,,
GEN=30_MEMBER=5005_PSO,GEN=29_MEMBER=4870_PSO,,
GEN=30_MEMBER=5006_PSO,GEN=21_MEMBER=3465_PSO,,
GEN=30_MEMBER=5007_PSO,GEN=26_MEMBER=4430_PSO,,
GEN=30_MEMBER=5008_PSO,GEN=28_MEMBER=4674_PSO,,
GEN=30_MEMBER=5009_PSO,10,,
GEN=30_MEMBER=5010_PSO,GEN=27_MEMBER=4579_PSO,,
GEN=30_MEMBER=5011_PSO,GEN=24_MEMBER=3960_PSO,,
GEN=30_MEMBER=5012_PSO,GEN=24_MEMBER=4054_PSO,,
GEN=30_MEMBER=5013_PSO,GEN=28_MEMBER=4740_PSO,,
GEN=30_MEMBER=5014_PSO,GEN=27_MEMBER=4559_PSO,,
GEN=30_MEMBER=5015_PSO,GEN=27_MEMBER=4577_PSO,,
GEN=30_MEMBER=5016_PSO,GEN=25_MEMBER=4242_PSO,,
GEN=30_MEMBER=5017_PSO,GEN=29_MEMBER=4953_PSO,,
GEN=30_MEMBER=5018_PSO,GEN=19_MEMBER=3254_PSO,,
GEN=30_MEMBER=5019_PSO,GEN=29_MEMBER=4892_PSO,,
GEN=30_MEMBER=5020_PSO,GEN=24_MEMBER=3977_PSO,,
GEN=30_MEMBER=5021_PSO,GEN=29_MEMBER=4950_PSO,,
GEN=30_MEMBER=5022_PSO,GEN=25_MEMBER=4284_PSO,,
GEN=30_MEMBER=5023_PSO,GEN=27_MEMBER=4513_PSO,,
GEN=30_MEMBER=5024_PSO,GEN=26_MEMBER=4429_PSO,,
GEN=30_MEMBER=5025_PSO,GEN=24_MEMBER=4051_PSO,,
GEN=30_MEMBER=5026_PSO,GEN=29_MEMBER=4902_PSO,,
GEN=30_MEMBER=5027_PSO,GEN=26_MEMBER=4393_PSO,,
GEN=30_MEMBER=5028_PSO,GEN=27_MEMBER=4536_PSO,,
GEN=30_MEMBER=5029_PSO,GEN=28_MEMBER=4657_PSO,,
GEN=30_MEMBER=5030_PSO,GEN=17_MEMBER=2783_PSO,,
GEN=30_MEMBER=5031_PSO,GEN=29_MEMBER=4942_PSO,,
GEN=30_MEMBER=5032_PSO,GEN=28_MEMBER=4761_PSO,,
GEN=30_MEMBER=5033_PSO,GEN=26_MEMBER=4379_PSO,,
GEN=30_MEMBER=5034_PSO,GEN=28_MEMBER=4796_PSO,,
GEN=30_MEMBER=5035_PSO,GEN=28_MEMBER=4659_PSO,,
GEN=30_MEMBER=5036_PSO,GEN=27_MEMBER=4516_PSO,,
GEN=30_MEMBER=5037_PSO,GEN=23_MEMBER=3802_PSO,,
GEN=30_MEMBER=5038_PSO,GEN=27_MEMBER=4608_PSO,,
GEN=30_MEMBER=5039_PSO,GEN=23_MEMBER=3867_PSO,,
GEN=30_MEMBER=5040_PSO,GEN=22_MEMBER=3747_PSO,,
