member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=47_member=7933_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,26.4996092,26.49956968298791,105.11209888298791,1.3367,1.4715811457148753,7.128418854285124
gen=42_member=7127_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.7618271878107326,5.838172812189267
gen=46_member=7815_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,30.2096748,30.209600453547942,108.82212965354798,1.82093,1.983072951950546,6.616927048049454
gen=41_member=6988_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.6293768285321488,6.970623171467851
gen=39_member=6630_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,32.2866164,32.28667995166453,110.89920915166454,2.28023,2.465651065253176,6.134348934746823
gen=46_member=7750_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.3573932,33.35737322320111,111.9699024232011,2.61481,2.821517804561426,5.778482195438574
gen=47_member=8066_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.1452896,36.14526258672567,114.75779178672568,3.76811,4.021238664896444,4.578761335103556
gen=49_member=8375_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.014504,33.01442462041577,111.62695382041578,2.48535,2.681966046133074,5.918033953866926
gen=48_member=8129_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.633444399999995,36.63353389800296,115.24606309800296,4.0627,4.324703069299665,4.275296930700335
gen=39_member=6585_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.7828676,34.78292178056862,113.39545098056861,3.109,3.336901376143888,5.263098623856111
gen=47_member=8011_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.1213008,35.12122980345115,113.73375900345114,3.26403,3.501215283120277,5.098784716879722
gen=40_member=6726_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,31.242575600000002,31.242517549639818,109.85504674963983,2.03707,2.2121719114175207,6.387828088582479
gen=44_member=7543_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.1870268,35.18705597340057,113.79958517340057,3.29833,3.5374008812735593,5.062599118726441
gen=43_member=7287_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.646587600000004,33.64656535247972,112.25909455247972,2.68124,2.888452561964132,5.7115474380358675
gen=41_member=6982_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.2787468,36.278668778733376,114.89119797873339,3.84028,4.096490568446732,4.503509431553268
gen=33_member=5577_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.0012852,34.00137781832889,112.6139070183289,2.80281,3.020962926484679,5.5790370735153205
gen=48_member=8183_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.7057788,34.70587203703935,113.31840123703935,3.0773,3.3031596746194674,5.296840325380533
gen=48_member=8234_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,23.7818948,23.781937390842728,102.39446659084273,1.1268,1.247385802702424,7.352614197297576
gen=42_member=7080_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.2182188,35.21819334968434,113.83072254968432,3.313,3.552762794478443,5.047237205521556
gen=47_member=8007_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.1347424,34.13470291303967,112.74723211303967,2.85212,3.0728222950396162,5.527177704960383
gen=35_member=5961_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.8771876,36.87726444522587,115.48979364522586,4.16397,4.430275150590176,4.169724849409824
gen=31_member=5281_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.1156552,33.11569694121411,111.72822614121412,2.52766,2.726737291996328,5.873262708003672
gen=44_member=7417_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,28.040048399999996,28.04007293817745,106.65260213817746,1.50233,1.646638754559295,6.953361245440704
gen=32_member=5429_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.214580399999996,36.214597535229515,114.82712673522953,3.8078,4.062682667636081,4.537317332363918
gen=37_member=6347_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.6629276,35.66303769617801,114.275566896178,3.52921,3.7762669792370263,4.823733020762973
gen=42_member=7094_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,32.7239728,32.72396444274264,111.33649364274265,2.40462,2.5967118924844685,6.003288107515531
gen=45_member=7577_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.348481199999995,33.348578128286576,111.96110732828657,2.59343,2.795923783229975,5.804076216770024
gen=38_member=6402_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,30.511791600000002,30.51186014513365,109.12438934513365,1.8927,2.0594945389850783,6.540505461014922
gen=31_member=5196_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,37.154128,37.154036317385696,115.76656551738569,4.37901,4.653311179493981,3.9466888205060187
gen=41_member=6995_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.706018533874429,5.89398146612557
gen=39_member=6611_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.8961992,35.89623286365389,114.5087620636539,3.66312,3.9127702363862946,4.687229763613705
gen=49_member=8310_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,30.436708,30.43676948862573,109.04929868862573,1.88142,2.0482916176134873,6.551708382386512
gen=41_member=6917_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,30.7027312,30.7026693264571,109.3151985264571,1.93448,2.103269644984413,6.496730355015586
gen=42_member=7156_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,30.610492,30.610510708305725,109.22303990830572,1.91823,2.0865260396783207,6.513473960321679
gen=29_member=4898_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.9349079658202326,4.665092034179767
gen=47_member=7961_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,32.81844,32.81846706326812,111.43099626326813,2.42627,2.6199367741838677,5.9800632258161315
gen=31_member=5213_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.374698,34.37459988167344,112.98712908167344,2.94698,3.1657298244315113,5.434270175568488
gen=33_member=5529_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,1.001273106224771,7.598726893775229
gen=41_member=6902_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,1.8870923634735783,6.712907636526421
gen=43_member=7373_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,2.076235713117592,6.5237642868824075
gen=43_member=7354_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.3656388,36.365559376347385,114.97808857634739,3.91205,4.1701598077981,4.429840192201899
gen=48_member=8255_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,1.0069619481946557,7.593038051805344
gen=38_member=6443_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.3272632228210237,6.2727367771789755
gen=47_member=7988_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,30.769794,30.769795007202468,109.38232420720249,1.94462,2.1143704843530426,6.485629515646957
gen=37_member=6360_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,28.05609,28.056013799679008,106.668542999679,1.51193,1.6582752969884955,6.941724703011504
gen=48_member=8171_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.994082,34.99403631605541,113.60656551605543,3.20978,3.4447477046343806,5.155252295365619
gen=45_member=7732_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.672377649268689,6.92762235073131
gen=35_member=5956_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.0774828,34.07740547464268,112.6899346746427,2.82984,3.050403624381359,5.549596375618641
gen=45_member=7623_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.4964293440175933,7.103570655982407
gen=34_member=5765_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,30.9233032,30.92338623359191,109.5359154335919,1.98173,2.153285303998923,6.446714696001077
gen=38_member=6501_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.5088239728289166,6.091176027171083
gen=48_member=8203_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.524061115868584,6.075938884131416
gen=47_member=7974_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.0424296,35.04236881028093,113.65489801028093,3.23167,3.4679571526806563,5.132042847319344
gen=42_member=7123_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.3967552,34.396745119239434,113.00927431923942,2.95964,3.17719227915421,5.422807720845789
gen=30_member=5110_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,4.190636082341103,4.409363917658896
gen=40_member=6879_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.52546,35.52547804840835,114.13800724840836,3.47595,3.7227482250066752,4.877251774993324
gen=31_member=5217_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,4.201313901589866,4.398686098410134
gen=42_member=7215_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.408209369184622,5.191790630815378
gen=37_member=6211_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,1.1227499267881529,7.477250073211847
gen=40_member=6803_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.8223768,33.822321012801254,112.43485021280125,2.72359,2.933361632422603,5.666638367577397
gen=30_member=5155_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,3.061918135089754,5.538081864910246
gen=32_member=5405_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.616548585668022,6.983451414331977
gen=37_member=6224_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.2442864,35.24434680969291,113.85687600969291,3.32624,3.5666340846215094,5.03336591537849
gen=36_member=6188_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.4763571321487918,7.123642867851208
gen=44_member=7508_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.030844,35.030748929325185,113.64327812932517,3.22133,3.4570242645605234,5.142975735439476
gen=48_member=8233_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,3.2875578407802104,5.312442159219789
gen=27_member=4602_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,2.3080170163742535,6.291982983625746
gen=34_member=5714_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.6069949342395353,4.993005065760464
gen=33_member=5592_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.655202752781944,5.944797247218055
gen=46_member=7897_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979495,3.05438,3.2779728802382033,5.322027119761796
gen=44_member=7516_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,4.006234594926279,4.593765405073721
gen=47_member=8023_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.075776,36.0756878960716,114.68821709607163,3.73629,3.988021667539261,4.611978332460739
gen=43_member=7367_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.8665668,35.86655852747779,114.47908772747779,3.64645,3.8979250750834598,4.7020749249165394
gen=41_member=6969_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,3.0374979086569853,5.562502091343014
gen=34_member=5825_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,1.144715108581926,7.455284891418073
gen=40_member=6799_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.4238257523115148,5.176174247688484
gen=36_member=6120_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.939300204018697,4.660699795981303
gen=43_member=7295_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.706026185518314,4.893973814481686
gen=37_member=6202_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,1.9480928380703668,6.651907161929633
gen=41_member=6991_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,4.178154912678909,4.421845087321091
gen=34_member=5786_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.8041820443667844,4.795817955633215
gen=46_member=7820_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196417,3.63264,3.882287692048813,4.717712307951187
gen=49_member=8399_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,3.875611703730516,4.724388296269484
gen=34_member=5808_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,4.21622779808166,4.383772201918339
gen=43_member=7329_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717249,3.19666,3.431001047019738,5.168998952980262
gen=42_member=7088_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072271,3.60323,3.8525386562458728,4.747461343754127
gen=45_member=7708_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.9545600538168735,5.645439946183126
gen=32_member=5495_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.4323556805087596,7.16764431949124
gen=41_member=6992_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.8613327220830396,4.73866727791696
gen=44_member=7474_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.746904889920239,4.85309511007976
gen=38_member=6529_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381857,3.04111,3.263987885305611,5.336012114694389
gen=38_member=6418_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.4430976,34.443010318174956,113.05553951817497,2.97833,3.197024568821339,5.40297543117866
gen=42_member=7193_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.445622,33.44556490244684,112.05809410244683,2.62386,2.828517716264573,5.771482283735427
gen=40_member=6846_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.7114218536614785,5.888578146338521
gen=42_member=7137_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,2.348307119334428,6.251692880665572
gen=41_member=6951_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898203,2.16614,2.3457186998514485,6.254281300148551
gen=44_member=7514_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,3.1893002016883543,5.410699798311645
gen=26_member=4423_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.6385463760762087,5.961453623923791
gen=30_member=5151_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,4.110722639170561,4.489277360829439
gen=36_member=6144_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,3.2272940337290135,5.372705966270987
gen=41_member=6946_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.791771268410092,4.8082287315899075
gen=43_member=7239_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.7208556,35.72083483075705,114.33336403075705,3.56889,3.817750302864356,4.782249697135644
gen=20_member=3413_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.67267434866923,5.9273256513307695
gen=35_member=5913_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.1275729396402019,7.472427060359798
gen=47_member=7945_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.610420399999995,34.610460392456865,113.22298959245687,3.03486,3.2572216728886776,5.342778327111322
gen=31_member=5214_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.4428012,35.44276706150495,114.05529626150495,3.42253,3.6671476635449474,4.932852336455053
gen=35_member=5893_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.9026168384847157,7.697383161515284
gen=42_member=7082_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,2.9069203663837704,5.693079633616229
gen=44_member=7534_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,3.151300237872684,5.448699762127315
gen=45_member=7645_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,3.7636745260241273,4.836325473975872
gen=39_member=6590_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,4.354131158254095,4.245868841745905
gen=38_member=6398_pso,50,Tzminus1p00_Szminus2p00,"T 0.90, S 0.80",0.9,0.8,1530.0,0.096,1700.0,0.12,35.0974612,35.09741973001883,113.70994893001883,3.25449,3.491693422582209,5.108306577417791
