member,generation,scenario,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,T_z_score,S_z_score,T_factor,S_factor,T_value,S_value,diffusivity_factor,T_probability_weight,S_probability_weight,joint_probability_weight,scenario_label
gen=50_member=8467_pso,50,Tzminus1p00_Szplus2p00,1700.0,0.12,28.4317308,28.43175005450413,107.04427925450412,1.56923,1.2429388722195551,7.357061127780445,-1.0,2.0,0.9,1.2,1530.0,0.144,0.75,0.24420134200323335,0.054488684549642945,0.013306209891013653,"T 0.90, S 1.20"
gen=50_member=8487_pso,50,Tzminus1p00_Szplus2p00,1700.0,0.12,35.5025116,35.50262187067714,114.11515107067714,3.45215,2.896065601412574,5.703934398587426,-1.0,2.0,0.9,1.2,1530.0,0.144,0.75,0.24420134200323335,0.054488684549642945,0.013306209891013653,"T 0.90, S 1.20"
152,50,Tzplus0p00_Szminus2p00,1700.0,0.12,39.0853584,39.0854414587126,117.6979706587126,4.78258,5.342047588535565,3.2579524114644345,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=36_member=6021_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,15.73043752,15.730428646974955,94.34295784697495,0.811083,0.9844791225973945,7.615520877402605,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
16,50,Tzplus0p00_Szminus2p00,1700.0,0.12,38.467534,38.46752870631738,117.08005790631736,4.48927,5.03039195136334,3.56960804863666,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
130,50,Tzplus0p00_Szminus2p00,1700.0,0.12,38.6001,38.60014577795708,117.21267497795708,4.69071,5.2424664591677805,3.357533540832219,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
95,50,Tzplus0p00_Szminus2p00,1700.0,0.12,38.900657200000005,38.90068138512153,117.51321058512151,4.70127,5.260143665972492,3.339856334027508,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
156,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.6137644,37.61379239712806,116.22632159712806,4.4265,4.957207466913292,3.6427925330867073,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=47_member=7948_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,28.5299856,28.52993245450245,107.14246165450244,1.5703,1.8585284271432023,6.741471572856797,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=48_member=8161_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.4194527801009629,7.1805472198990365,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=33_member=5661_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,36.8916696,36.89173247767671,115.50426167767672,4.21575,4.732797394737032,3.867202605262968,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=47_member=7921_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.0291372,37.029124549782175,115.6416537497822,4.27101,4.790738009723927,3.809261990276073,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=40_member=6722_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,29.2066292,29.206608318766545,107.81913751876654,1.65561,1.953481549346288,6.646518450653712,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=48_member=8113_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.7500742053329885,3.849925794667011,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=48_member=8218_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,36.6236412,36.62363801974855,115.23616721974857,4.03399,4.535851315971919,4.064148684028081,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=42_member=7058_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,17.825114,17.82511697626178,96.4376461762618,0.864582,1.058666210108666,7.541333789891333,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=48_member=8245_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,36.87897,36.87888641911074,115.49141561911075,4.17121,4.686455370301822,3.913544629698178,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=41_member=6922_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,32.1159516,32.11592080418332,110.72845000418332,2.24821,2.60581203515672,5.99418796484328,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=41_member=6885_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,16.94815092,16.94814371857778,95.56067291857778,0.828565,1.010004631017734,7.589995368982265,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=37_member=6262_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.496382103061399,7.103617896938601,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=39_member=6554_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,22.91498,22.91493475179726,101.52746395179726,1.07599,1.312094708504182,7.287905291495818,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=44_member=7409_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,29.0261612,29.02617500954204,107.638704209542,1.61819,1.910220018508515,6.689779981491485,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=33_member=5597_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,20.425457360000003,20.42544700516081,99.03797620516082,0.993719,1.205127952983924,7.394872047016076,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=35_member=5926_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,28.7585784,28.75848621927199,107.371015419272,1.60584,1.897367882297754,6.702632117702246,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=42_member=7147_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,36.785394,36.78548226240043,115.39801146240043,4.12536,4.637690350753473,3.962309649246527,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=47_member=7992_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.3031812,37.30318347661641,115.91571267661642,4.41535,4.945053298864589,3.654946701135411,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=44_member=7479_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,29.72709,29.726992928553692,108.3395221285537,1.7727,2.0839416512766573,6.516058348723343,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=46_member=7840_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,27.8384144,27.838357196260656,106.45088639626066,1.46259,1.7376543816347163,6.862345618365284,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=36_member=6076_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.071692,37.07165394641189,115.6841831464119,4.31441,4.8386505169405964,3.761349483059403,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=39_member=6576_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,24.5768452,24.57679423226629,103.18932343226628,1.21064,1.4569276754512497,7.143072324548751,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=46_member=7833_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,30.2738412,30.273822445456965,108.88635164545695,1.83739,2.1548361363725137,6.445163863627486,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=36_member=6039_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,34.2367848,34.236759922666806,112.84928912266682,2.88658,3.308057132578804,5.291942867421196,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=45_member=7630_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,20.27341864,20.273425248681576,98.88595444868156,0.964314,1.179015641724635,7.420984358275365,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=41_member=7002_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,31.456018,31.456010064777686,110.0685392647777,2.09323,2.4366985279097904,6.163301472090209,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=44_member=7416_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,22.539562,22.53949283051267,101.15202203051268,1.03735,1.2682369328412857,7.331763067158715,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=48_member=8130_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,30.2965668,30.29664546331896,108.90917466331896,1.8663,2.1855541904819678,6.414445809518032,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=42_member=7150_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,23.0183592,23.018345966531463,101.63087516653144,1.08725,1.3149747630939153,7.285025236906084,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=46_member=7861_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,36.5779672,36.57795625745423,115.19048545745424,4.0076,4.512136409857587,4.087863590142413,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=47_member=8013_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,24.1898416,24.18988587830649,102.80241507830648,1.14776,1.390185161600615,7.209814838399385,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=34_member=5833_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.0554276,37.05546674905064,115.66799594905063,4.29346,4.815011685385933,3.7849883146140666,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=29_member=4835_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,31.1628132,31.16289112554577,109.77542032554577,2.02499,2.363304047584191,6.2366959524158085,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=43_member=7309_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,28.36244,28.362383210764136,106.97491241076412,1.53641,1.820596008451996,6.779403991548004,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=42_member=7162_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,34.2657488,34.265693983561704,112.87822318356172,2.92099,3.344522367549474,5.255477632450526,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=43_member=7394_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,29.6994628,29.69937939750987,108.31190859750988,1.74092,2.048146872725681,6.551853127274319,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=47_member=7994_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,27.7078536,27.707961235794844,106.32049043579484,1.42551,1.696525666668529,6.90347433333147,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=48_member=8212_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,25.5088176,25.50891213870453,104.12144133870451,1.2664,1.520640693891387,7.079359306108612,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=34_member=5718_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,19.21797048,19.217975104740983,97.83050430474096,0.92753,1.1207713246639623,7.479228675336037,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=40_member=6749_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,32.0337384,32.03382245921868,110.64635165921868,2.22633,2.58422827843313,6.015771721566869,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=45_member=7712_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,31.9644476,31.96441941761888,110.57694861761888,2.20694,2.562444713075207,6.037555286924793,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=49_member=8286_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,31.8857992,31.88574680923485,110.49827600923484,2.18552,2.5394881327212726,6.060511867278727,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=47_member=7987_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,32.3378604,32.3379503115816,110.95047951158162,2.30822,2.672476079633174,5.927523920366825,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=42_member=7104_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.1305112,37.1305477391165,115.7430769391165,4.35228,4.878473940852719,3.7215260591472807,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=44_member=7536_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,23.4668556,23.46684587614881,102.0793750761488,1.11985,1.353513545614302,7.246486454385698,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=38_member=6480_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,31.4072248,31.40713306593588,110.01966226593586,2.07448,2.4212952492041686,6.178704750795831,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=43_member=7269_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,36.833296,36.83339971387087,115.44592891387086,4.14372,4.657273472255743,3.9427265277442567,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=35_member=5948_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.07392,37.07384621264411,115.68637541264413,4.33924,4.8642723283884655,3.735727671611534,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=29_member=4871_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,17.843495,17.843497187733753,96.45602638773376,0.881544,1.0698187997422033,7.530181200257797,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=36_member=6031_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,31.3383796,31.338390787551678,109.95091998755169,2.05415,2.397181644495399,6.202818355504601,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=39_member=6689_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,29.4165068,29.416418185838467,108.02894738583844,1.67871,1.978477831533814,6.621522168466186,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=46_member=7811_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,30.8479968,30.84800808580873,109.46053728580873,1.95962,2.290873530258535,6.309126469741464,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=36_member=6150_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,29.5103056,29.51027094900253,108.12280014900254,1.71536,2.019287266452038,6.580712733547962,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=28_member=4698_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,19.62453592,19.62453473077234,98.23706393077234,0.948853,1.1571814104798182,7.442818589520181,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=45_member=7580_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,29.4198488,29.41977376399195,108.03230296399194,1.6928,1.9936760944286944,6.606323905571306,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=37_member=6318_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,36.3585092,36.35850397821222,114.9710331782122,3.89263,4.386053069203504,4.213946930796496,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=39_member=6634_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,37.24659,37.24656995207669,115.8590991520767,4.3792,4.906948474267178,3.693051525732821,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=46_member=7788_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,32.533256,32.533172613400616,111.1457018134006,2.35444,2.7245321344716764,5.875467865528323,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=46_member=7881_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,27.1929628,27.192862415219388,105.80539161521938,1.37653,1.6463386682892134,6.953661331710786,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=27_member=4566_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,34.2026964,34.20265674649548,112.8151859464955,2.87573,3.300980714555752,5.299019285444247,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=39_member=6698_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,33.52026,33.52015097310551,112.13268017310553,2.6497,3.048059718417277,5.551940281582722,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=41_member=6986_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,35.7676436,35.767651554973604,114.3801807549736,3.58673,4.066695618046971,4.5333043819530285,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=41_member=6973_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,35.1593996,35.15947657236159,113.77200577236158,3.28388,3.74376537066386,4.856234629336139,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=27_member=4568_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,32.5586552,32.558684654753776,111.17121385475376,2.37042,2.739741127340804,5.860258872659196,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=37_member=6357_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,32.625718,32.62572860768373,111.23825780768374,2.3887,2.762663684214468,5.837336315785532,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=47_member=8006_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,36.7613316,36.761407828424296,115.37393702842432,4.09604,4.602227563295274,3.997772436704726,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=41_member=6898_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,31.489438,31.489447863162184,110.10197706316218,2.11934,2.468437810247672,6.131562189752328,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=39_member=6668_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,33.933108399999995,33.933030846740984,112.545560046741,2.77099,3.181498186017079,5.418501813982921,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=48_member=8200_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,34.8907028,34.89080581472363,113.50333501472365,3.16725,3.616853838880156,4.983146161119844,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=32_member=5452_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,34.8474796,34.84753054005696,113.46005974005696,3.14182,3.587747697803711,5.012252302196289,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=44_member=7522_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,33.1631116,33.16311565476033,111.77564485476032,2.53937,2.9260944906396387,5.673905509360361,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
gen=45_member=7699_pso,50,Tzplus0p00_Szminus2p00,1700.0,0.12,25.6714616,25.671464649350018,104.28399384935004,1.28466,1.536653371193102,7.063346628806897,0.0,-2.0,1.0,0.8,1700.0,0.096,1.25,0.40261994689424746,0.054488684549642945,0.021938231279714643,"T 1.00, S 0.80"
